id,currencyType,USDprice,BTCprice,moment_tstamp
1962,USD,2294.19,0.00044,2017-05-29+11:33:20
1963,USD,2293.81,0.00044,2017-05-29+11:34:20
1964,USD,2291.67,0.00044,2017-05-29+11:35:20
1965,USD,2291.24,0.00044,2017-05-29+11:36:20
1966,USD,2289.40,0.00044,2017-05-29+11:37:20
1967,USD,2290.09,0.00044,2017-05-29+11:38:21
1968,USD,2288.20,0.00044,2017-05-29+11:39:20
1969,USD,2286.37,0.00044,2017-05-29+11:40:20
1970,USD,2286.56,0.00044,2017-05-29+11:41:21
1971,USD,2282.68,0.00044,2017-05-29+11:42:21
1972,USD,2279.75,0.00044,2017-05-29+11:43:21
1973,USD,2279.49,0.00044,2017-05-29+11:44:20
1974,USD,2282.00,0.00044,2017-05-29+11:45:21
1975,USD,2281.86,0.00044,2017-05-29+11:46:20
1976,USD,2282.70,0.00044,2017-05-29+11:47:20
1977,USD,2280.71,0.00044,2017-05-29+11:48:20
1978,USD,2281.14,0.00044,2017-05-29+11:49:21
1979,USD,2283.59,0.00044,2017-05-29+11:50:21
1980,USD,2284.50,0.00044,2017-05-29+11:51:21
1981,USD,2288.50,0.00044,2017-05-29+11:52:21
1982,USD,2289.04,0.00044,2017-05-29+11:53:21
1983,USD,2291.04,0.00044,2017-05-29+11:54:20
1984,USD,2293.43,0.00044,2017-05-29+11:55:20
1985,USD,2297.29,0.00044,2017-05-29+11:56:21
1986,USD,2298.33,0.00044,2017-05-29+11:57:21
1987,USD,2300.26,0.00044,2017-05-29+11:58:21
1988,USD,2302.02,0.00043,2017-05-29+11:59:21
1989,USD,2303.78,0.00043,2017-05-29+12:00:21
1990,USD,2303.90,0.00043,2017-05-29+12:01:21
1991,USD,2304.12,0.00043,2017-05-29+12:02:21
1992,USD,2306.26,0.00043,2017-05-29+12:03:21
1993,USD,2307.32,0.00043,2017-05-29+12:04:21
1994,USD,2311.34,0.00043,2017-05-29+12:05:21
1995,USD,2313.01,0.00043,2017-05-29+12:06:21
1996,USD,2315.41,0.00043,2017-05-29+12:07:21
1997,USD,2317.22,0.00043,2017-05-29+12:08:21
1998,USD,2317.43,0.00043,2017-05-29+12:09:21
1999,USD,2319.75,0.00043,2017-05-29+12:10:21
2000,USD,2322.10,0.00043,2017-05-29+12:11:21
2001,USD,2323.31,0.00043,2017-05-29+12:12:21
2002,USD,2322.23,0.00043,2017-05-29+12:13:21
2003,USD,2322.84,0.00043,2017-05-29+12:14:21
2004,USD,2323.19,0.00043,2017-05-29+12:15:21
2005,USD,2317.34,0.00043,2017-05-29+12:16:21
2006,USD,2320.34,0.00043,2017-05-29+12:17:21
2007,USD,2321.12,0.00043,2017-05-29+12:18:21
2008,USD,2321.00,0.00043,2017-05-29+12:19:21
2009,USD,2322.03,0.00043,2017-05-29+12:20:21
2010,USD,2318.08,0.00043,2017-05-29+12:21:21
2011,USD,2321.12,0.00043,2017-05-29+12:22:21
2012,USD,2318.13,0.00043,2017-05-29+12:23:21
2013,USD,2317.90,0.00043,2017-05-29+12:24:21
2014,USD,2317.39,0.00043,2017-05-29+12:25:21
2015,USD,2317.32,0.00043,2017-05-29+12:26:21
2016,USD,2316.66,0.00043,2017-05-29+12:27:21
2017,USD,2313.67,0.00043,2017-05-29+12:28:21
2018,USD,2311.95,0.00043,2017-05-29+12:29:21
2019,USD,2309.71,0.00043,2017-05-29+12:30:21
2020,USD,2310.64,0.00043,2017-05-29+12:31:21
2021,USD,2310.35,0.00043,2017-05-29+12:32:21
2022,USD,2311.63,0.00043,2017-05-29+12:33:21
2023,USD,2311.09,0.00043,2017-05-29+12:34:21
2024,USD,2309.96,0.00043,2017-05-29+12:35:21
2025,USD,2310.45,0.00043,2017-05-29+12:36:21
2026,USD,2311.32,0.00043,2017-05-29+12:37:21
2027,USD,2310.63,0.00043,2017-05-29+12:38:21
2028,USD,2310.92,0.00043,2017-05-29+12:39:21
2029,USD,2311.70,0.00043,2017-05-29+12:40:21
2030,USD,2313.64,0.00043,2017-05-29+12:41:21
2031,USD,2313.48,0.00043,2017-05-29+12:42:21
2032,USD,2314.42,0.00043,2017-05-29+12:43:21
2033,USD,2313.18,0.00043,2017-05-29+12:44:21
2034,USD,2312.96,0.00043,2017-05-29+12:45:22
2035,USD,2312.24,0.00043,2017-05-29+12:46:21
2036,USD,2313.59,0.00043,2017-05-29+12:47:21
2037,USD,2312.30,0.00043,2017-05-29+12:48:21
2038,USD,2312.16,0.00043,2017-05-29+12:49:21
2039,USD,2312.73,0.00043,2017-05-29+12:50:21
2040,USD,2310.76,0.00043,2017-05-29+12:51:21
2041,USD,2311.47,0.00043,2017-05-29+12:52:21
2042,USD,2310.19,0.00043,2017-05-29+12:53:21
2043,USD,2311.21,0.00043,2017-05-29+12:54:21
2044,USD,2309.95,0.00043,2017-05-29+12:55:21
2045,USD,2309.32,0.00043,2017-05-29+12:56:21
2046,USD,2309.31,0.00043,2017-05-29+12:57:21
2047,USD,2309.40,0.00043,2017-05-29+12:58:21
2048,USD,2308.23,0.00043,2017-05-29+12:59:21
2049,USD,2310.28,0.00043,2017-05-29+13:00:21
2050,USD,2310.72,0.00043,2017-05-29+13:01:21
2051,USD,2309.41,0.00043,2017-05-29+13:02:21
2052,USD,2308.16,0.00043,2017-05-29+13:03:21
2053,USD,2307.72,0.00043,2017-05-29+13:04:21
2054,USD,2307.45,0.00043,2017-05-29+13:05:21
2055,USD,2307.77,0.00043,2017-05-29+13:06:21
2056,USD,2308.28,0.00043,2017-05-29+13:07:21
2057,USD,2308.19,0.00043,2017-05-29+13:08:21
2058,USD,2308.28,0.00043,2017-05-29+13:09:21
2059,USD,2308.47,0.00043,2017-05-29+13:10:21
2060,USD,2307.73,0.00043,2017-05-29+13:11:21
2061,USD,2307.36,0.00043,2017-05-29+13:12:21
2062,USD,2305.88,0.00043,2017-05-29+13:13:21
2063,USD,2304.91,0.00043,2017-05-29+13:14:21
2064,USD,2305.89,0.00043,2017-05-29+13:15:21
2065,USD,2307.97,0.00043,2017-05-29+13:16:21
2066,USD,2308.26,0.00043,2017-05-29+13:17:22
2067,USD,2309.49,0.00043,2017-05-29+13:18:22
2068,USD,2309.82,0.00043,2017-05-29+13:19:21
2069,USD,2309.95,0.00043,2017-05-29+13:20:21
2070,USD,2310.80,0.00043,2017-05-29+13:21:21
2071,USD,2311.63,0.00043,2017-05-29+13:22:21
2072,USD,2310.69,0.00043,2017-05-29+13:23:22
2073,USD,2311.16,0.00043,2017-05-29+13:24:22
2074,USD,2311.07,0.00043,2017-05-29+13:25:22
2075,USD,2310.59,0.00043,2017-05-29+13:26:21
2076,USD,2310.61,0.00043,2017-05-29+13:27:21
2077,USD,2311.45,0.00043,2017-05-29+13:28:21
2078,USD,2311.80,0.00043,2017-05-29+13:29:22
2079,USD,2313.15,0.00043,2017-05-29+13:30:22
2080,USD,2314.00,0.00043,2017-05-29+13:31:21
2081,USD,2313.73,0.00043,2017-05-29+13:32:22
2082,USD,2313.98,0.00043,2017-05-29+13:33:21
2083,USD,2313.96,0.00043,2017-05-29+13:34:21
2084,USD,2314.68,0.00043,2017-05-29+13:35:22
2085,USD,2313.41,0.00043,2017-05-29+13:36:21
2086,USD,2314.19,0.00043,2017-05-29+13:37:22
2087,USD,2310.61,0.00043,2017-05-29+13:38:22
2088,USD,2310.68,0.00043,2017-05-29+13:39:22
2089,USD,2309.46,0.00043,2017-05-29+13:40:22
2090,USD,2311.23,0.00043,2017-05-29+13:41:22
2091,USD,2312.41,0.00043,2017-05-29+13:42:22
2092,USD,2310.12,0.00043,2017-05-29+13:43:22
2093,USD,2311.07,0.00043,2017-05-29+13:44:22
2094,USD,2311.28,0.00043,2017-05-29+13:45:22
2095,USD,2311.29,0.00043,2017-05-29+13:46:22
2096,USD,2311.03,0.00043,2017-05-29+13:47:22
2097,USD,2311.34,0.00043,2017-05-29+13:48:22
2098,USD,2312.47,0.00043,2017-05-29+13:49:22
2099,USD,2312.87,0.00043,2017-05-29+13:50:22
2100,USD,2312.91,0.00043,2017-05-29+13:51:22
2101,USD,2311.73,0.00043,2017-05-29+13:52:23
2102,USD,2311.69,0.00043,2017-05-29+13:53:23
2103,USD,2313.02,0.00043,2017-05-29+13:54:22
2104,USD,2311.40,0.00043,2017-05-29+13:55:22
2105,USD,2311.87,0.00043,2017-05-29+13:56:22
2106,USD,2311.61,0.00043,2017-05-29+13:57:22
2107,USD,2313.19,0.00043,2017-05-29+13:58:22
2108,USD,2312.56,0.00043,2017-05-29+13:59:23
2109,USD,2314.32,0.00043,2017-05-29+14:00:22
2110,USD,2313.54,0.00043,2017-05-29+14:01:22
2111,USD,2313.90,0.00043,2017-05-29+14:02:22
2112,USD,2313.89,0.00043,2017-05-29+14:03:22
2113,USD,2314.51,0.00043,2017-05-29+14:04:24
2114,USD,2316.03,0.00043,2017-05-29+14:05:22
2115,USD,2317.26,0.00043,2017-05-29+14:06:22
2116,USD,2318.83,0.00043,2017-05-29+14:07:22
2117,USD,2321.40,0.00043,2017-05-29+14:08:22
2118,USD,2324.50,0.00043,2017-05-29+14:09:22
2119,USD,2325.48,0.00043,2017-05-29+14:10:22
2120,USD,2327.50,0.00043,2017-05-29+14:11:22
2121,USD,2328.91,0.00043,2017-05-29+14:12:22
2122,USD,2329.22,0.00043,2017-05-29+14:13:22
2123,USD,2332.84,0.00043,2017-05-29+14:14:22
2124,USD,2329.67,0.00043,2017-05-29+14:15:22
2125,USD,2328.99,0.00043,2017-05-29+14:16:22
2126,USD,2329.50,0.00043,2017-05-29+14:17:22
2127,USD,2329.89,0.00043,2017-05-29+14:18:22
2128,USD,2331.64,0.00043,2017-05-29+14:19:22
2129,USD,2331.84,0.00043,2017-05-29+14:20:22
2130,USD,2334.80,0.00043,2017-05-29+14:21:22
2131,USD,2332.48,0.00043,2017-05-29+14:22:22
2132,USD,2333.25,0.00043,2017-05-29+14:23:22
2133,USD,2333.51,0.00043,2017-05-29+14:24:22
2134,USD,2333.88,0.00043,2017-05-29+14:25:22
2135,USD,2335.85,0.00043,2017-05-29+14:26:22
2136,USD,2336.26,0.00043,2017-05-29+14:27:22
2137,USD,2335.92,0.00043,2017-05-29+14:28:22
2138,USD,2336.78,0.00043,2017-05-29+14:29:22
2139,USD,2333.16,0.00043,2017-05-29+14:30:22
2140,USD,2327.02,0.00043,2017-05-29+14:31:22
2141,USD,2327.64,0.00043,2017-05-29+14:32:22
2142,USD,2319.94,0.00043,2017-05-29+14:33:22
2143,USD,2315.28,0.00043,2017-05-29+14:34:22
2144,USD,2311.78,0.00043,2017-05-29+14:35:22
2145,USD,2309.84,0.00043,2017-05-29+14:36:22
2146,USD,2309.27,0.00043,2017-05-29+14:37:22
2147,USD,2311.56,0.00043,2017-05-29+14:38:22
2148,USD,2311.02,0.00043,2017-05-29+14:39:22
2149,USD,2312.92,0.00043,2017-05-29+14:40:22
2150,USD,2315.97,0.00043,2017-05-29+14:41:22
2151,USD,2319.98,0.00043,2017-05-29+14:42:22
2152,USD,2319.69,0.00043,2017-05-29+14:43:22
2153,USD,2319.36,0.00043,2017-05-29+14:44:22
2154,USD,2321.37,0.00043,2017-05-29+14:45:22
2155,USD,2317.23,0.00043,2017-05-29+14:46:22
2156,USD,2316.01,0.00043,2017-05-29+14:47:22
2157,USD,2319.27,0.00043,2017-05-29+14:48:23
2158,USD,2319.71,0.00043,2017-05-29+14:49:22
2159,USD,2318.13,0.00043,2017-05-29+14:50:22
2160,USD,2316.50,0.00043,2017-05-29+14:51:22
2161,USD,2318.76,0.00043,2017-05-29+14:52:22
2162,USD,2317.02,0.00043,2017-05-29+14:53:22
2163,USD,2315.75,0.00043,2017-05-29+14:54:22
2164,USD,2314.46,0.00043,2017-05-29+14:55:23
2165,USD,2314.89,0.00043,2017-05-29+14:56:23
2166,USD,2319.08,0.00043,2017-05-29+14:57:23
2167,USD,2315.78,0.00043,2017-05-29+14:58:23
2168,USD,2316.69,0.00043,2017-05-29+14:59:24
2169,USD,2319.99,0.00043,2017-05-29+15:00:23
2170,USD,2318.09,0.00043,2017-05-29+15:01:22
2171,USD,2319.64,0.00043,2017-05-29+15:02:23
2172,USD,2320.19,0.00043,2017-05-29+15:03:22
2173,USD,2320.93,0.00043,2017-05-29+15:04:22
2174,USD,2320.26,0.00043,2017-05-29+15:05:23
2175,USD,2321.84,0.00043,2017-05-29+15:06:22
2176,USD,2321.51,0.00043,2017-05-29+15:07:23
2177,USD,2325.32,0.00043,2017-05-29+15:08:23
2178,USD,2327.36,0.00043,2017-05-29+15:09:22
2179,USD,2328.49,0.00043,2017-05-29+15:10:22
2180,USD,2327.37,0.00043,2017-05-29+15:11:23
2181,USD,2326.66,0.00043,2017-05-29+15:12:23
2182,USD,2327.51,0.00043,2017-05-29+15:13:23
2183,USD,2327.15,0.00043,2017-05-29+15:14:23
2184,USD,2322.66,0.00043,2017-05-29+15:15:23
2185,USD,2323.30,0.00043,2017-05-29+15:16:23
2186,USD,2324.55,0.00043,2017-05-29+15:17:23
2187,USD,2321.60,0.00043,2017-05-29+15:18:23
2188,USD,2322.08,0.00043,2017-05-29+15:19:23
2189,USD,2320.14,0.00043,2017-05-29+15:20:23
2190,USD,2316.48,0.00043,2017-05-29+15:21:23
2191,USD,2315.50,0.00043,2017-05-29+15:22:23
2192,USD,2315.61,0.00043,2017-05-29+15:23:23
2193,USD,2316.89,0.00043,2017-05-29+15:24:23
2194,USD,2315.07,0.00043,2017-05-29+15:25:23
2195,USD,2313.48,0.00043,2017-05-29+15:26:23
2196,USD,2313.31,0.00043,2017-05-29+15:27:23
2197,USD,2310.54,0.00043,2017-05-29+15:28:23
2198,USD,2307.58,0.00043,2017-05-29+15:29:23
2199,USD,2307.72,0.00043,2017-05-29+15:30:23
2200,USD,2308.09,0.00043,2017-05-29+15:31:23
2201,USD,2308.86,0.00043,2017-05-29+15:32:24
2202,USD,2301.71,0.00043,2017-05-29+15:33:23
2203,USD,2295.94,0.00044,2017-05-29+15:34:23
2204,USD,2297.49,0.00044,2017-05-29+15:35:23
2205,USD,2297.47,0.00044,2017-05-29+15:36:23
2206,USD,2298.79,0.00044,2017-05-29+15:37:23
2207,USD,2298.47,0.00044,2017-05-29+15:38:23
2208,USD,2298.19,0.00044,2017-05-29+15:39:23
2209,USD,2296.51,0.00044,2017-05-29+15:40:23
2210,USD,2294.82,0.00044,2017-05-29+15:41:23
2211,USD,2293.64,0.00044,2017-05-29+15:42:23
2212,USD,2294.60,0.00044,2017-05-29+15:43:23
2213,USD,2294.11,0.00044,2017-05-29+15:44:23
2214,USD,2292.16,0.00044,2017-05-29+15:45:23
2215,USD,2291.35,0.00044,2017-05-29+15:46:23
2216,USD,2277.77,0.00044,2017-05-29+15:47:23
2217,USD,2266.22,0.00044,2017-05-29+15:48:23
2218,USD,2269.20,0.00044,2017-05-29+15:49:23
2219,USD,2270.38,0.00044,2017-05-29+15:50:23
2220,USD,2266.50,0.00044,2017-05-29+15:51:23
2221,USD,2266.55,0.00044,2017-05-29+15:52:23
2222,USD,2265.58,0.00044,2017-05-29+15:53:23
2223,USD,2266.38,0.00044,2017-05-29+15:54:23
2224,USD,2268.21,0.00044,2017-05-29+15:55:23
2225,USD,2271.58,0.00044,2017-05-29+15:56:23
2226,USD,2273.46,0.00044,2017-05-29+15:57:23
2227,USD,2273.56,0.00044,2017-05-29+15:58:23
2228,USD,2272.79,0.00044,2017-05-29+15:59:23
2229,USD,2271.31,0.00044,2017-05-29+16:00:23
2230,USD,2271.32,0.00044,2017-05-29+16:01:23
2231,USD,2272.77,0.00044,2017-05-29+16:02:23
2232,USD,2272.49,0.00044,2017-05-29+16:03:23
2233,USD,2274.92,0.00044,2017-05-29+16:04:23
2234,USD,2276.59,0.00044,2017-05-29+16:05:23
2235,USD,2275.39,0.00044,2017-05-29+16:06:23
2236,USD,2278.91,0.00044,2017-05-29+16:07:23
2237,USD,2279.96,0.00044,2017-05-29+16:08:23
2238,USD,2284.00,0.00044,2017-05-29+16:09:23
2239,USD,2286.02,0.00044,2017-05-29+16:10:23
2240,USD,2287.46,0.00044,2017-05-29+16:11:23
2241,USD,2286.67,0.00044,2017-05-29+16:12:23
2242,USD,2287.23,0.00044,2017-05-29+16:13:23
2243,USD,2287.07,0.00044,2017-05-29+16:14:23
2244,USD,2286.13,0.00044,2017-05-29+16:15:23
2245,USD,2288.10,0.00044,2017-05-29+16:16:23
2246,USD,2285.88,0.00044,2017-05-29+16:17:23
2247,USD,2286.60,0.00044,2017-05-29+16:18:23
2248,USD,2284.41,0.00044,2017-05-29+16:19:23
2249,USD,2277.25,0.00044,2017-05-29+16:20:23
2250,USD,2273.65,0.00044,2017-05-29+16:21:23
2251,USD,2271.31,0.00044,2017-05-29+16:22:24
2252,USD,2272.33,0.00044,2017-05-29+16:23:23
2253,USD,2271.28,0.00044,2017-05-29+16:24:23
2254,USD,2270.11,0.00044,2017-05-29+16:25:23
2255,USD,2268.83,0.00044,2017-05-29+16:26:23
2256,USD,2267.89,0.00044,2017-05-29+16:27:23
2257,USD,2268.62,0.00044,2017-05-29+16:28:24
2258,USD,2268.28,0.00044,2017-05-29+16:29:24
2259,USD,2269.53,0.00044,2017-05-29+16:30:24
2260,USD,2271.39,0.00044,2017-05-29+16:31:23
2261,USD,2270.63,0.00044,2017-05-29+16:32:24
2262,USD,2273.97,0.00044,2017-05-29+16:33:23
2263,USD,2276.52,0.00044,2017-05-29+16:34:24
2264,USD,2280.70,0.00044,2017-05-29+16:35:23
2265,USD,2279.23,0.00044,2017-05-29+16:36:24
2266,USD,2280.95,0.00044,2017-05-29+16:37:24
2267,USD,2280.44,0.00044,2017-05-29+16:38:24
2268,USD,2280.25,0.00044,2017-05-29+16:39:24
2269,USD,2279.07,0.00044,2017-05-29+16:40:24
2270,USD,2276.70,0.00044,2017-05-29+16:41:24
2271,USD,2274.19,0.00044,2017-05-29+16:42:24
2272,USD,2277.10,0.00044,2017-05-29+16:43:23
2273,USD,2274.30,0.00044,2017-05-29+16:44:24
2274,USD,2274.69,0.00044,2017-05-29+16:45:24
2275,USD,2272.54,0.00044,2017-05-29+16:46:24
2276,USD,2271.75,0.00044,2017-05-29+16:47:24
2277,USD,2270.90,0.00044,2017-05-29+16:48:24
2278,USD,2269.82,0.00044,2017-05-29+16:49:24
2279,USD,2271.11,0.00044,2017-05-29+16:50:24
2280,USD,2275.80,0.00044,2017-05-29+16:51:24
2281,USD,2278.88,0.00044,2017-05-29+16:52:24
2282,USD,2279.27,0.00044,2017-05-29+16:53:24
2283,USD,2280.65,0.00044,2017-05-29+16:54:24
2284,USD,2280.30,0.00044,2017-05-29+16:55:23
2285,USD,2282.23,0.00044,2017-05-29+16:56:24
2286,USD,2281.27,0.00044,2017-05-29+16:57:24
2287,USD,2282.26,0.00044,2017-05-29+16:58:24
2288,USD,2280.26,0.00044,2017-05-29+16:59:24
2289,USD,2279.51,0.00044,2017-05-29+17:00:24
2290,USD,2277.89,0.00044,2017-05-29+17:01:24
2291,USD,2277.52,0.00044,2017-05-29+17:02:24
2292,USD,2277.19,0.00044,2017-05-29+17:03:24
2293,USD,2278.34,0.00044,2017-05-29+17:04:24
2294,USD,2275.46,0.00044,2017-05-29+17:05:24
2295,USD,2276.11,0.00044,2017-05-29+17:06:24
2296,USD,2276.04,0.00044,2017-05-29+17:07:24
2297,USD,2277.18,0.00044,2017-05-29+17:08:24
2298,USD,2277.74,0.00044,2017-05-29+17:09:24
2299,USD,2279.86,0.00044,2017-05-29+17:10:24
2300,USD,2277.95,0.00044,2017-05-29+17:11:24
2301,USD,2276.63,0.00044,2017-05-29+17:12:24
2302,USD,2272.17,0.00044,2017-05-29+17:13:24
2303,USD,2270.41,0.00044,2017-05-29+17:14:24
2304,USD,2267.30,0.00044,2017-05-29+17:15:24
2305,USD,2268.44,0.00044,2017-05-29+17:16:24
2306,USD,2267.64,0.00044,2017-05-29+17:17:24
2307,USD,2268.68,0.00044,2017-05-29+17:18:24
2308,USD,2269.67,0.00044,2017-05-29+17:19:24
2309,USD,2266.95,0.00044,2017-05-29+17:20:24
2310,USD,2266.08,0.00044,2017-05-29+17:21:24
2311,USD,2265.75,0.00044,2017-05-29+17:22:24
2312,USD,2265.13,0.00044,2017-05-29+17:23:24
2313,USD,2264.60,0.00044,2017-05-29+17:24:24
2314,USD,2263.96,0.00044,2017-05-29+17:25:24
2315,USD,2260.65,0.00044,2017-05-29+17:26:24
2316,USD,2256.13,0.00044,2017-05-29+17:27:24
2317,USD,2253.58,0.00044,2017-05-29+17:28:24
2318,USD,2253.55,0.00044,2017-05-29+17:29:24
2319,USD,2252.97,0.00044,2017-05-29+17:30:24
2320,USD,2253.65,0.00044,2017-05-29+17:31:24
2321,USD,2250.91,0.00044,2017-05-29+17:32:24
2322,USD,2248.18,0.00045,2017-05-29+17:33:24
2323,USD,2239.42,0.00045,2017-05-29+17:34:24
2324,USD,2239.55,0.00045,2017-05-29+17:35:24
2325,USD,2238.88,0.00045,2017-05-29+17:36:24
2326,USD,2238.22,0.00045,2017-05-29+17:37:24
2327,USD,2232.78,0.00045,2017-05-29+17:38:24
2328,USD,2234.06,0.00045,2017-05-29+17:39:24
2329,USD,2231.91,0.00045,2017-05-29+17:40:24
2330,USD,2234.80,0.00045,2017-05-29+17:41:24
2331,USD,2234.05,0.00045,2017-05-29+17:42:24
2332,USD,2237.30,0.00045,2017-05-29+17:43:24
2333,USD,2231.10,0.00045,2017-05-29+17:44:24
2334,USD,2231.52,0.00045,2017-05-29+17:45:24
2335,USD,2234.12,0.00045,2017-05-29+17:46:24
2336,USD,2231.27,0.00045,2017-05-29+17:47:24
2337,USD,2228.50,0.00045,2017-05-29+17:48:24
2338,USD,2220.74,0.00045,2017-05-29+17:49:24
2339,USD,2222.09,0.00045,2017-05-29+17:50:24
2340,USD,2224.41,0.00045,2017-05-29+17:51:24
2341,USD,2230.87,0.00045,2017-05-29+17:52:24
2342,USD,2231.86,0.00045,2017-05-29+17:53:24
2343,USD,2235.30,0.00045,2017-05-29+17:54:24
2344,USD,2236.93,0.00045,2017-05-29+17:55:24
2345,USD,2238.83,0.00045,2017-05-29+17:56:24
2346,USD,2244.35,0.00045,2017-05-29+17:57:24
2347,USD,2246.93,0.00045,2017-05-29+17:58:24
2348,USD,2247.19,0.00044,2017-05-29+17:59:24
2349,USD,2247.73,0.00044,2017-05-29+18:00:24
2350,USD,2253.23,0.00044,2017-05-29+18:01:24
2351,USD,2252.99,0.00044,2017-05-29+18:02:24
2352,USD,2252.78,0.00044,2017-05-29+18:03:24
2353,USD,2255.55,0.00044,2017-05-29+18:04:24
2354,USD,2255.98,0.00044,2017-05-29+18:05:25
2355,USD,2255.90,0.00044,2017-05-29+18:06:25
2356,USD,2258.83,0.00044,2017-05-29+18:07:24
2357,USD,2258.59,0.00044,2017-05-29+18:08:25
2358,USD,2261.08,0.00044,2017-05-29+18:09:25
2359,USD,2258.40,0.00044,2017-05-29+18:10:25
2360,USD,2257.27,0.00044,2017-05-29+18:11:25
2361,USD,2256.98,0.00044,2017-05-29+18:12:24
2362,USD,2257.60,0.00044,2017-05-29+18:13:24
2363,USD,2259.49,0.00044,2017-05-29+18:14:25
2364,USD,2260.91,0.00044,2017-05-29+18:15:24
2365,USD,2259.95,0.00044,2017-05-29+18:16:25
2366,USD,2259.74,0.00044,2017-05-29+18:17:24
2367,USD,2259.43,0.00044,2017-05-29+18:18:25
2368,USD,2261.29,0.00044,2017-05-29+18:19:25
2369,USD,2261.52,0.00044,2017-05-29+18:20:25
2370,USD,2260.45,0.00044,2017-05-29+18:21:24
2371,USD,2260.62,0.00044,2017-05-29+18:22:25
2372,USD,2262.15,0.00044,2017-05-29+18:23:25
2373,USD,2261.51,0.00044,2017-05-29+18:24:24
2374,USD,2262.09,0.00044,2017-05-29+18:25:25
2375,USD,2262.14,0.00044,2017-05-29+18:26:25
2376,USD,2261.22,0.00044,2017-05-29+18:27:25
2377,USD,2261.42,0.00044,2017-05-29+18:28:25
2378,USD,2261.80,0.00044,2017-05-29+18:29:25
2379,USD,2262.02,0.00044,2017-05-29+18:30:25
2380,USD,2262.07,0.00044,2017-05-29+18:31:25
2381,USD,2257.00,0.00044,2017-05-29+18:32:25
2382,USD,2255.08,0.00044,2017-05-29+18:33:25
2383,USD,2258.22,0.00044,2017-05-29+18:34:25
2384,USD,2258.87,0.00044,2017-05-29+18:35:25
2385,USD,2258.82,0.00044,2017-05-29+18:36:25
2386,USD,2258.98,0.00044,2017-05-29+18:37:25
2387,USD,2256.13,0.00044,2017-05-29+18:38:25
2388,USD,2256.04,0.00044,2017-05-29+18:39:25
2389,USD,2257.54,0.00044,2017-05-29+18:40:25
2390,USD,2256.25,0.00044,2017-05-29+18:41:25
2391,USD,2256.92,0.00044,2017-05-29+18:42:25
2392,USD,2257.03,0.00044,2017-05-29+18:43:25
2393,USD,2256.97,0.00044,2017-05-29+18:44:25
2394,USD,2256.59,0.00044,2017-05-29+18:45:25
2395,USD,2256.16,0.00044,2017-05-29+18:46:25
2396,USD,2255.72,0.00044,2017-05-29+18:47:25
2397,USD,2257.34,0.00044,2017-05-29+18:48:25
2398,USD,2259.56,0.00044,2017-05-29+18:49:25
2399,USD,2261.16,0.00044,2017-05-29+18:50:25
2400,USD,2261.34,0.00044,2017-05-29+18:51:25
2401,USD,2261.38,0.00044,2017-05-29+18:52:25
2402,USD,2264.22,0.00044,2017-05-29+18:53:25
2403,USD,2264.42,0.00044,2017-05-29+18:54:25
2404,USD,2262.71,0.00044,2017-05-29+18:55:25
2405,USD,2263.06,0.00044,2017-05-29+18:56:25
2406,USD,2264.47,0.00044,2017-05-29+18:57:25
2407,USD,2265.01,0.00044,2017-05-29+18:58:25
2408,USD,2264.93,0.00044,2017-05-29+18:59:25
2409,USD,2265.77,0.00044,2017-05-29+19:00:25
2410,USD,2257.58,0.00044,2017-05-29+19:01:25
2411,USD,2254.93,0.00044,2017-05-29+19:02:25
2412,USD,2253.69,0.00044,2017-05-29+19:03:25
2413,USD,2256.71,0.00044,2017-05-29+19:04:25
2414,USD,2256.56,0.00044,2017-05-29+19:05:25
2415,USD,2255.23,0.00044,2017-05-29+19:06:25
2416,USD,2256.82,0.00044,2017-05-29+19:07:25
2417,USD,2256.11,0.00044,2017-05-29+19:08:25
2418,USD,2255.12,0.00044,2017-05-29+19:09:25
2419,USD,2254.17,0.00044,2017-05-29+19:10:25
2420,USD,2256.03,0.00044,2017-05-29+19:11:25
2421,USD,2254.97,0.00044,2017-05-29+19:12:25
2422,USD,2256.24,0.00044,2017-05-29+19:13:25
2423,USD,2257.15,0.00044,2017-05-29+19:14:25
2424,USD,2260.55,0.00044,2017-05-29+19:15:25
2425,USD,2259.87,0.00044,2017-05-29+19:16:25
2426,USD,2261.84,0.00044,2017-05-29+19:17:25
2427,USD,2263.96,0.00044,2017-05-29+19:18:25
2428,USD,2262.20,0.00044,2017-05-29+19:19:25
2429,USD,2262.36,0.00044,2017-05-29+19:20:25
2430,USD,2263.12,0.00044,2017-05-29+19:21:25
2431,USD,2262.86,0.00044,2017-05-29+19:22:25
2432,USD,2263.44,0.00044,2017-05-29+19:23:25
2433,USD,2263.70,0.00044,2017-05-29+19:24:25
2434,USD,2264.44,0.00044,2017-05-29+19:25:25
2435,USD,2264.88,0.00044,2017-05-29+19:26:25
2436,USD,2264.15,0.00044,2017-05-29+19:27:27
2437,USD,2264.66,0.00044,2017-05-29+19:28:25
2438,USD,2264.69,0.00044,2017-05-29+19:29:25
2439,USD,2264.93,0.00044,2017-05-29+19:30:25
2440,USD,2265.84,0.00044,2017-05-29+19:31:25
2441,USD,2268.06,0.00044,2017-05-29+19:32:25
2442,USD,2269.97,0.00044,2017-05-29+19:33:25
